"staSeq","locationName","locationDescription","locationType","ylat","xlong","sourceMapScale","horizCollectMethod","horizRefDatum","stateCd","munName","subBasin","adbSegID","hydroID","createDate","createUser","lastUpdateDate","lastUpdateUser"
15047,"Hockanum River","downstream most upstream Route 74/Tolland Ave crossing","River/Stream",41.8676,-72.4341,24000,"Interpolation-Map","NAD83","CT","VERNON",4500,"CT4500-00_08","","2003-06-25 00:00:00","BellucciC","2010-03-12 00:00:00","BeaucheneM"
14985,"Amberbelle Company","at end of pipe","Storm Sewer",41.8678,-72.4435,24000,"Interpolation-Map","NAD83","CT","VERNON",4500,"INTO_CT****","","2003-02-05 00:00:00","GatterEvartsR","2010-03-12 00:00:00","BeaucheneM"
18785,"Lowry Brook","at Rt 74, US Knowlton Brook","River/Stream",41.867968,-72.20327,0,"Interpolation-Satellite","WGS84","CT","ASHFORD",3205,"3205-02_XX","107002381","2014-10-02 09:46:00","LallyMe","2021-10-05 14:34:45","BeckerM"
14986,"Amberbelle Company","at end of pipe","Storm Sewer",41.868,-72.4436,24000,"Interpolation-Map","NAD83","CT","VERNON",4500,"INTO_CT****","","2003-02-05 00:00:00","GatterEvartsR","2010-03-12 00:00:00","BeaucheneM"
19758,"Hockla Brook","Us of Hockla Farm Road","River/Stream",41.868062,-72.244951,0,"Interpolation-Satellite","WGS84","CT","WILLINGTON",3207,"","107002349","2017-06-28 07:21:00","HagstromN","2021-10-05 14:34:45","BeckerM"
17487,"Housatonic River","riffle above dead horse pool","River/Stream",41.8682,-73.3685,24000,"Interpolation-Map","NAD83","CT","CORNWALL",6000,"Needs","","2010-03-01 00:00:00","BeaucheneM","2010-03-12 00:00:00","BeaucheneM"
19002,"Still River","350m downstream Pilfershire Rd","River/Stream",41.868424,-72.08972,0,"Interpolation-Satellite","WGS84","CT","EASTFORD",3202,"3202-XX_xx","107002376","2016-04-04 12:34:00","LallyMe","2021-10-05 14:34:45","BeckerM"
19234,"Farmington River","US of East Branch Far. Confluence","River/Stream",41.868458,-72.957876,0,"Interpolation-Satellite","WGS84","CT","NEW HARTFORD",4300,"","","2016-11-15 10:37:00","HagstromN","2016-11-15 10:37:00","HagstromN"
15881,"Mount Hope River","first Route 89 crossing North of Route 44/89 intersection","River/Stream",41.8685,-72.1608,24000,"Interpolation-Map","NAD83","CT","ASHFORD",3206,"CT3206-00_02","107002352","2006-05-15 00:00:00","Unknown","2021-10-05 14:34:45","BeckerM"
19902,"Wash Brook","Downstream of Route 189/Tunxis Ave","River/Stream",41.868592,-72.744655,0,"Interpolation-Satellite","WGS84","CT","BLOOMFIELD",4404,"","106003609","2017-08-18 16:01:00","EltzB","2021-11-17 18:20:50","BeckerM"
15104,"Stratton Brook","250 meters US of Route 309","River/Stream",41.8686,-72.8244,24000,"Interpolation-Map","NAD83","CT","SIMSBURY",4318,"CT4318-03_01","","2003-09-22 00:00:00","BeaucheneM","2010-03-12 00:00:00","BeaucheneM"
17338,"Hop Brook","US Route 10","River/Stream",41.8686,-72.8061,24000,"Interpolation-Map","NAD83","CT","SIMSBURY",4318,"Needs","105001540","2009-12-14 00:00:00","Unknown","2021-10-05 14:34:45","BeckerM"
15808,"Farmington River","FARMINGTON RIVER AT SIMSBURY","River/Stream",41.8686,-72.8,24000,"Interpolation-Map","NAD83","CT","SIMSBURY",4300,"CT4300-00_02","","2005-12-12 00:00:00","BeaucheneM","2021-12-21 14:17:00","BeckerM"
16226,"Hop Brook","at  Old Bridge Road","River/Stream",41.8687,-72.8006,24000,"Interpolation-Map","NAD83","CT","SIMSBURY",4318,"CT4318-00_01","105000329","2007-10-30 00:00:00","Unknown","2021-10-05 14:34:45","BeckerM"
15896,"Burr Pond","BRRP-1 Left of Lifeguard Chair(s)","Lake",41.868717,-73.096066,24000,"Interpolation-Map","NAD83","CT","TORRINGTON",4303,"CT4303-02-1-L1_01","","2006-05-16 00:00:00","Unknown","2019-03-07 09:28:00","Unknown"
17582,"Knowlton Brook","200 feet upstream Route 74","River/Stream",41.868907,-72.202928,24000,"Interpolation-Satellite","WGS84","CT","ASHFORD",3205,"3205-01_X4","107002392","2011-01-24 10:21:00","Unknown","2021-11-17 18:20:50","BeckerM"
15614,"Burr Pond","at deepest part of pond","Lake",41.868925,-73.0977,24000,"Interpolation-Map","NAD83","CT","TORRINGTON",4303,"CT4303-02-1-L1_01","","2005-04-27 00:00:00","Unknown","2018-04-02 14:53:00","AarrestadA"
15838,"Wappoquia Brook","behind CT Audubon Center at Pomfret","River/Stream",41.868957,-71.960352,24000,"Interpolation-Map","NAD83","CT","POMFRET",3709,"CT3709-00_01","109002696","2005-12-21 00:00:00","BeaucheneM","2021-10-05 14:34:45","BeckerM"
15897,"Burr Pond","BRRP-2 Right of Lifeguard Chair(s)","Lake",41.869078,-73.096058,24000,"Interpolation-Map","NAD83","CT","TORRINGTON",4303,"CT4303-02-1-L1_01","","2006-05-16 00:00:00","Unknown","2019-03-07 09:29:00","Unknown"
18709,"Fivemile River","Opposite Bob's Bait","River/Stream",41.869239,-71.870627,0,"Interpolation-Satellite","WGS84","CT","KILLINGLY",3400,"CT3400-00_03","109002669","2014-07-01 10:59:00","HagstromN","2021-11-17 18:20:50","BeckerM"
19807,"Paulk Hill Brook","DS of Tolland Middle School Driveway","River/Stream",41.869345,-72.373284,0,"Interpolation-Satellite","WGS84","CT","TOLLAND",3106,"","107002360","2017-08-08 13:28:00","HagstromN","2021-10-05 14:34:45","BeckerM"
16224,"Farmington River","at Riverside Dr boat launch","River/Stream",41.8694,-72.7925,24000,"Interpolation-Map","NAD83","CT","SIMSBURY",4300,"CT4300-00_02","","2007-10-30 00:00:00","Unknown","2010-03-12 00:00:00","BeaucheneM"
16223,"Farmington River","us  Paine Boathouse crew dock","River/Stream",41.8695,-72.7973,24000,"Interpolation-Map","NAD83","CT","SIMSBURY",4300,"CT4300-00_02","","2007-10-30 00:00:00","Unknown","2010-03-12 00:00:00","BeaucheneM"
19630,"Stones Brook","US 50 from Bigelow Brook confuence","River/Stream",41.869684,-72.093878,0,"Interpolation-Satellite","WGS84","CT","CHAPLIN",3203,"","","2017-04-26 13:42:00","HagstromN","2017-04-26 13:43:00","HagstromN"
16732,"Heffers Brook","US Upper Rte 128 Crossing","River/Stream",41.8697,-73.3286,24000,"Unknown","NAD83","CT","CORNWALL",6008,"Needs","","2009-01-12 00:00:00","BeaucheneM","2021-12-21 14:17:00","BeckerM"
15120,"East Branch Naugatuck River","DS Barbaret Rd","River/Stream",41.8698,-73.1372,24000,"Interpolation-Map","NAD83","CT","TORRINGTON",6905,"CT6905-00_02","","2003-09-22 00:00:00","BeaucheneM","2010-03-12 00:00:00","BeaucheneM"
20193,"Day Brook","behind #508 Day Road","River/Stream",41.86988,-71.95071,0,"Interpolation-Satellite","WGS84","CT","POMFRET",3709,"3709.0","109002695","2019-05-17 15:40:00","LallyMe","2021-10-05 14:34:45","BeckerM"
15105,"Hop Brook","Below old mill pond adj. Waterfall Way","River/Stream",41.8701,-72.8106,24000,"Interpolation-Map","NAD83","CT","SIMSBURY",4318,"CT4318-00_01","105001540","2003-09-22 00:00:00","BeaucheneM","2021-10-05 14:34:45","BeckerM"
17819,"Elliots Brook","40 M BELOW RT 44 TO BEAVER DAM ABOVE HIGHWAY","River/Stream",41.8703,-72.0557,24000,"Interpolation-Satellite","NAD83","CT","EASTFORD",3202,"needs","","2011-12-16 00:00:00","BeaucheneM","2021-12-21 14:17:00","BeckerM"
20451,"Heffers Brook","Downstream upper Rt. 128 crossing","River/Stream",41.87034,-73.329655,0,"Interpolation-Satellite","WGS84","CT","CORNWALL",6008,"","","2020-10-01 06:34:00","EltzB","2021-11-17 18:20:50","BeckerM"
17145,"East Br. Naugatuck River, tributary to","50 M US Cardinal Circle","River/Stream",41.8708,-73.1217,24000,"Unknown","NAD83","CT","TORRINGTON",6905,"6905-02-1","","2009-01-12 00:00:00","BeaucheneM","2021-12-27 17:18:19","BeckerM"
20034,"Ivy Mountain Brook","125 m DS of Ivy Mountain  Pond dam","River/Stream",41.871262,-73.217652,0,"Interpolation-Satellite","WGS84","CT","GOSHEN",6705,"","","2018-02-05 11:16:00","HagstromN","2018-02-05 11:16:00","HagstromN"
20380,"Stratton Brook, Unnamed tributary to (""Lily Brook"")","341 Shingle Mill Rd. West Simsbury","River/Stream",41.8713,-72.8704,0,"Interpolation-Satellite","WGS84","CT","SIMSBURY",4318,"CT4318-04_01","105001510","2020-03-02 10:36:00","LiK","2021-10-07 14:01:44","BeckerM"
19989,"Housatonic River","At the Mill Brook Thermal Refuge (the confluence of the Housatonic River and Mill Brook)","River/Stream",41.871517,-73.36497,0,"Interpolation-Satellite","WGS84","CT","CORNWALL",6000,"","103005334","2017-11-16 15:59:00","MachowskiE","2021-11-17 18:20:50","BeckerM"
14589,"Still River","adjacent General Lyon Road; US Pilfershire Rd","River/Stream",41.8716,-72.0877,24000,"GPS-Unspecified","NAD83","CT","EASTFORD",3202,"CT3202-00_01","107002376","1999-09-10 00:00:00","Unknown","2021-10-05 14:34:45","BeckerM"
20363,"Mill Brook","lower end of Pocket Refuge","River/Stream",41.871879,-73.363693,0,"Interpolation-Satellite","WGS84","CT","CORNWALL",6008,"","","2019-12-18 09:39:00","HagstromN","2021-11-17 18:20:50","BeckerM"
15042,"Mill Brook","upstream Mouth To 2nd road crossing barrier to fish migration","River/Stream",41.872,-73.3634,24000,"Interpolation-Map","NAD83","CT","CORNWALL",6008,"CT6008-00_01","103005237","2003-06-11 00:00:00","BeaucheneM","2021-12-27 17:18:19","BeckerM"
20364,"Mill Brook","1.5 m US of Mill Brook mouth in upper pool","River/Stream",41.872014,-73.363659,0,"Interpolation-Satellite","WGS84","CT","CORNWALL",6008,"","","2019-12-18 09:42:00","HagstromN","2021-11-17 18:20:50","BeckerM"
20362,"Housatonic River","US of Mill Brook Refuge in Pool","River/Stream",41.872062,-73.363683,0,"Interpolation-Satellite","WGS84","CT","CORNWALL",6000,"","","2019-12-18 09:34:00","HagstromN","2019-12-18 09:34:00","HagstromN"
17850,"Kelly Brook","US OF YOSEMITE VALLEY RD","River/Stream",41.87213,-71.83594,24000,"Interpolation-Satellite","NAD83","CT","KILLINGLY",3400,"3400-15_XX","109002671","2011-12-16 00:00:00","BeaucheneM","2021-11-17 18:20:50","BeckerM"
19438,"Hockanum River","parallel to west st behind strip mall","River/Stream",41.872181,-72.466077,0,"Interpolation-Satellite","WGS84","CT","VERNON",4500,"","","2016-12-22 13:30:00","HagstromN","2016-12-22 13:32:00","HagstromN"
17593,"Wappoquia Brook","Downstream of Route 169","River/Stream",41.872255,-71.96232,24000,"Interpolation-Satellite","WGS84","CT","POMFRET",3709,"","109002696","2011-02-02 14:28:00","Unknown","2021-10-05 14:34:45","BeckerM"
15570,"Ratlum Brook","downstream Farmington River Turnpyke at mouth","River/Stream",41.8723,-72.9561,24000,"Interpolation-Map","NAD83","CT","NEW HARTFORD",4308,"CT4308-18_01","105001546","2004-10-18 00:00:00","BeaucheneM","2021-10-05 14:34:45","BeckerM"
20110,"Housatonic River","Big mainstem pool above Cornwall Covered Bridge","River/Stream Perennial",41.87254,-73.36424,0,"Interpolation-Satellite","WGS84","CT","CORNWALL",6000,"","","2018-09-14 09:37:00","HumphreysM","2018-09-14 09:37:00","HumphreysM"
19392,"Fivemile River","Below Ballouville Rd, 350 m west of Chestnut Hill Rd intersection","River/Stream",41.872556,-71.865539,0,"Interpolation-Satellite","WGS84","CT","KILLINGLY",3400,"","","2016-12-16 11:32:00","HagstromN","2016-12-16 11:32:00","HagstromN"
14200,"Fenton River","downstream Route 44","River/Stream",41.8727,-72.2416,24000,"Interpolation-Map","NAD83","CT","WILLINGTON",3207,"CT3207-00_02","","1999-03-02 00:00:00","Unknown","2010-03-12 00:00:00","BeaucheneM"
15794,"West Branch Farmington River","behind at Upcountry Sports","River/Stream",41.8732,-72.9648,24000,"Interpolation-Map","NAD83","CT","NEW HARTFORD",4300,"CT4300-00_04","","2005-12-09 00:00:00","BeaucheneM","2010-03-12 00:00:00","BeaucheneM"
17271,"Cherry Brook","at West Road Bridge","River/Stream",41.8733,-72.9063,24000,"Interpolation-Map","NAD83","CT","CANTON",4309,"CT4309-00_03","105000341","2009-02-19 00:00:00","Unknown","2021-10-05 14:34:45","BeckerM"
16584,"Conant Brook","US of Luchon Rd","River/Stream",41.8734,-72.2904,24000,"Unknown","NAD83","CT","WILLINGTON",3100,"Needs","","2009-01-12 00:00:00","BeaucheneM","2021-12-21 14:17:00","BeckerM"
17821,"Haven's Ledge Brook","STRAIGHT INTO WOODS FOR RTE 44 REST AREA(FROG ROCK)","River/Stream",41.8735,-72.0575,24000,"Interpolation-Satellite","NAD83","CT","EASTFORD",3202,"needs","","2011-12-16 00:00:00","BeaucheneM","2021-12-21 14:17:00","BeckerM"
18257,"West Hill Pond NLA2012","Site C NLA2012","Lake",41.873537,-73.042214,0,"Interpolation-Satellite","WGS84","CT","NEW HARTFORD",4305,"","","2012-07-31 10:49:00","TokarzW","2012-07-31 10:49:00","TokarzW"
14504,"Hop Brook","behind tennis courts at Simsbury HS","River/Stream",41.8736,-72.8226,24000,"GPS-Unspecified","NAD83","CT","SIMSBURY",4318,"CT4318-00_01","105001549","1999-03-29 00:00:00","BeaucheneM","2021-10-05 14:34:45","BeckerM"
17555,"Skungamaug River, unknown pipe","downstream pipe discharge at Old Cathole Road crossing","River/Stream",41.873686,-72.351411,24000,"Unknown","NAD83","CT","TOLLAND",3106,"Needs","","2010-05-19 00:00:00","BeaucheneM","2010-12-01 00:00:00","BeaucheneM"
14865,"Skungamaug River","downstream Old Cathole Road","River/Stream",41.8737,-72.3514,24000,"GPS-Unspecified","NAD83","CT","TOLLAND",3106,"CT3106-00_01","","2002-04-25 00:00:00","Unknown","2010-03-12 00:00:00","BeaucheneM"
15718,"Mashamoquet Brook","at Route 97","River/Stream",41.8737,-71.9984,24000,"Interpolation-Map","NAD83","CT","POMFRET",3710,"CT3710-00_02","","2005-07-21 00:00:00","BeaucheneM","2010-03-12 00:00:00","BeaucheneM"
18174,"West Hill Pond NLA2007","Site E NLA2007","Lake",41.873727,-73.039137,24000,"GPS-Unspecified","WGS84","CT","NEW HARTFORD",4305,"","","2012-04-05 13:13:00","GregoireB","2012-07-31 10:32:00","TokarzW"
19920,"Griffin Brook","At Adams Road","River/Stream Intermittent",41.873904,-72.763871,0,"Interpolation-Satellite","WGS84","CT","BLOOMFIELD",4300,"","105001514","2017-08-24 09:00:00","MachowskiE","2021-11-17 18:20:50","BeckerM"
18175,"West Hill Pond NLA2007","Site F NLA2007","Lake",41.874017,-73.043098,24000,"GPS-Unspecified","WGS84","CT","NEW HARTFORD",4305,"","","2012-04-05 13:15:00","GregoireB","2012-07-31 10:32:00","TokarzW"
15392,"Day Brook","at Day Road and Needles eye road intersection","River/Stream",41.8742,-71.9492,24000,"Interpolation-Map","NAD83","CT","POMFRET",3709,"NOSEG","109002695","2004-01-07 00:00:00","BeaucheneM","2021-10-05 14:34:45","BeckerM"
17589,"Mashamoquet Brook","Downstream of Taft Pond Road","River/Stream",41.874231,-72.00889,24000,"Interpolation-Satellite","WGS84","CT","POMFRET",3710,"CT3710-00_02","109002654","2011-02-02 14:20:00","Unknown","2021-10-05 14:34:45","BeckerM"
19011,"East Branch Farmington River","below Lake McDonough","River/Stream",41.874462,-72.958104,0,"Interpolation-Satellite","WGS84","CT","NEW HARTFORD",4308,"CT4308-00_01","","2016-04-20 13:25:00","BeckerM","2016-04-20 13:24:00","BeckerM"
16376,"Hop Brook","at Route 309","River/Stream",41.8747,-72.8597,24000,"Interpolation-Map","NAD83","CT","SIMSBURY",4318,"CT4318-00_01","","2008-07-23 00:00:00","BeaucheneM","2010-03-12 00:00:00","BeaucheneM"
15003,"Wappoquia Brook","at old bridge off RTE 169 on Wappaquia Brook Farm","River/Stream",41.8751,-71.9658,24000,"GPS-Unspecified","NAD83","CT","POMFRET",3709,"CT3709-00_01","109002696","2003-04-23 00:00:00","Unknown","2021-10-05 14:34:45","BeckerM"
18256,"West Hill Pond NLA2012","Site B NLA2012","Lake",41.875544,-73.038969,0,"Interpolation-Satellite","WGS84","CT","NEW HARTFORD",4305,"","","2012-07-31 10:45:00","TokarzW","2012-07-31 10:45:00","TokarzW"
14238,"Hockanum River","upstream Lower Butcher Road","River/Stream",41.8758,-72.4743,24000,"GPS-Unspecified","NAD83","CT","ELLINGTON",4500,"CT4500-00_06a","106003597","1999-03-02 00:00:00","Unknown","2021-12-27 17:18:19","BeckerM"
17140,"Carse Brook, tributary to","US Mouth","River/Stream",41.8761,-73.3964,24000,"Unknown","NAD83","CT","SHARON",6009,"Needs","","2009-01-12 00:00:00","BeaucheneM","2021-12-21 14:17:00","BeckerM"
15969,"Mill Brook","adjacent to Route 128 between Dibble Hill Road and access for wood composting area","River/Stream",41.8762,-73.3496,24000,"Interpolation-Map","NAD83","CT","CORNWALL",6008,"CT6008-00_01","","2006-06-14 00:00:00","BeaucheneM","2010-03-12 00:00:00","BeaucheneM"
16574,"Clough Brook","US of torry rd","River/Stream",41.8764,-72.3664,24000,"Unknown","NAD83","CT","TOLLAND",3106,"Needs","","2009-01-12 00:00:00","BeaucheneM","2021-12-21 14:17:00","BeckerM"
16828,"Mashamoquet Brook, tributary to","Adjacent to bull brook rd 300 m US of rte 97","River/Stream",41.8767,-71.9967,24000,"Unknown","NAD83","CT","POMFRET",3710,"Needs","","2009-01-12 00:00:00","BeaucheneM","2021-12-21 14:17:00","BeckerM"
17822,"Haven's Ledge Brook","SWAMP CHANNEL NORTH OF 20096","River/Stream",41.8768,-72.0587,24000,"Interpolation-Satellite","NAD83","CT","EASTFORD",3202,"needs","","2011-12-16 00:00:00","BeaucheneM","2021-12-21 14:17:00","BeckerM"
16165,"West Hill Pond","Z Site, deepest part of lake, NLA","Lake",41.877022,-73.043053,24000,"GPS-Unspecified","NAD83","CT","NEW HARTFORD",4305,"CT4305-00-1-L1_01","","2007-07-10 00:00:00","Unknown","2017-07-05 11:51:00","TokarzW"
16373,"East Mountain Brook","upstream Route 44 behind Dunkin Donuts","River/Stream",41.8772,-72.9778,24000,"Interpolation-Map","NAD83","CT","NEW HARTFORD",4300,"CT4300-10_01","105001580","2008-07-23 00:00:00","BeaucheneM","2021-10-05 14:34:45","BeckerM"
15726,"Mount Hope River","at Sibiga Farm north of warrenville","River/Stream",41.8772,-72.1603,24000,"Unknown","NAD83","CT","ASHFORD",3206,"CT3206-00_02","","2005-08-29 00:00:00","HagstromN","2010-03-12 00:00:00","BeaucheneM"
18856,"Spring Brook","behind Laundry","River/Stream",41.87721,-72.97775,0,"Interpolation-Satellite","WGS84","CT","NEW HARTFORD",4300,"","","2015-01-08 09:37:00","HagstromN","2015-01-08 09:37:00","HagstromN"
18258,"West Hill Pond NLA2012","Site D NLA2012","Lake",41.877212,-73.045187,0,"Interpolation-Satellite","WGS84","CT","NEW HARTFORD",4305,"","","2012-07-31 10:53:00","TokarzW","2012-07-31 10:53:00","TokarzW"
19506,"Mudge Pond Brook","US of Sharon Valley Rd","River/Stream",41.877242,-73.495944,0,"Interpolation-Satellite","WGS84","CT","SHARON",6303,"","","2017-02-01 12:20:00","HagstromN","2017-02-01 12:21:00","HagstromN"
17820,"Elliott Brook","0.25 MILE OFF RTE 44","River/Stream",41.87758,-72.05908,24000,"Interpolation-Satellite","NAD83","CT","EASTFORD",3202,"needs","","2011-12-16 00:00:00","BeaucheneM","2021-12-21 14:17:00","BeckerM"
17601,"Lyon Brook","Downstream Windham Tolland 4-H camp pond dam","River/Stream",41.877792,-72.0243,24000,"Interpolation-Satellite","WGS84","CT","POMFRET",3710,"","","2011-02-02 14:40:00","Unknown","2011-02-02 14:40:00","Unknown"
15049,"Hockanum River","upstream Windmere Road","River/Stream",41.8779,-72.4827,24000,"Interpolation-Map","NAD83","CT","ELLINGTON",4500,"CT4500-00_06a","","2003-06-25 00:00:00","BellucciC","2010-03-12 00:00:00","BeaucheneM"
16239,"West Branch Farmington River","at Blacks Bridge Road","River/Stream",41.878,-72.965,24000,"Interpolation-Map","NAD83","CT","NEW HARTFORD",4300,"CT4300-00_04","105001575","2007-11-08 00:00:00","BeaucheneM","2021-10-05 14:34:45","BeckerM"
18176,"West Hill Pond NLA2007","Site G NLA2007","Lake",41.878056,-73.045689,24000,"GPS-Unspecified","WGS84","CT","NEW HARTFORD",4305,"","","2012-04-05 13:17:00","GregoireB","2012-07-31 10:41:00","TokarzW"
18173,"West Hill Pond NLA2007","Site D NLA2007","Lake",41.87822,-73.037023,24000,"GPS-Unspecified","WGS84","CT","NEW HARTFORD",4305,"","","2012-04-05 13:05:00","GregoireB","2012-07-31 10:31:00","TokarzW"
19226,"West Branch Farmington River","US of Rte 219","River/Stream",41.87824,-72.977414,0,"Interpolation-Satellite","WGS84","CT","NEW HARTFORD",4300,"","","2016-11-14 13:37:00","HagstromN","2017-02-21 14:30:00","LallyMe"
19436,"Hockanum R","DS Lower Butcher Rd 200m","River/Stream",41.878352,-72.477407,0,"Interpolation-Satellite","WGS84","CT","ELLINGTON",4500,"","","2016-12-22 13:24:00","HagstromN","2016-12-22 13:25:00","HagstromN"
